timeStamp,demand,precip,temp
2012-10-19 08:00:00,6320.6000,0.0089,63.8800
2012-10-19 09:00:00,6637.6000,0.0770,63.7700
2012-10-19 10:00:00,6778.4000,0.0962,64.1100
2012-10-19 11:00:00,6858.4000,0.0020,64.7500
2012-10-19 12:00:00,6902.5000,0.0282,64.7500
2012-10-19 13:00:00,6886.9000,0.0247,64.7500
2012-10-19 14:00:00,6872.9000,0.0492,65.3300
2012-10-19 15:00:00,6861.3000,0.0069,65.2100
2012-10-19 16:00:00,6860.8000,0.0000,64.8100
2012-10-19 17:00:00,6804.5000,0.0000,65.5400
2012-10-19 18:00:00,6684.3000,0.0000,66.1100
2012-10-19 19:00:00,6542.0000,0.0000,65.0300
2012-10-19 20:00:00,6259.1000,0.0000,64.3700
2012-10-19 21:00:00,6012.7000,0.0000,64.4100
2012-10-19 22:00:00,5695.7000,0.0000,63.9400
2012-10-19 23:00:00,5302.3000,0.0000,63.8400
2012-10-20 00:00:00,4884.8000,0.0000,64.0400
2012-10-20 01:00:00,4606.9000,0.0000,63.6800
2012-10-20 02:00:00,4428.1000,0.0000,63.8100
2012-10-20 03:00:00,4312.3000,0.0000,63.2000
2012-10-20 04:00:00,4252.3000,0.0000,63.5500
2012-10-20 05:00:00,4280.4000,0.0000,60.4200
2012-10-20 06:00:00,4476.6000,0.0275,62.1000
2012-10-20 07:00:00,4708.4000,0.0137,61.9400
2012-10-20 08:00:00,5028.7000,0.0206,59.3200
2012-10-20 09:00:00,5330.4000,0.0000,62.1300
2012-10-20 10:00:00,5564.4000,0.0000,62.4800
2012-10-20 11:00:00,5702.9000,0.0000,64.0600
2012-10-20 12:00:00,5751.6000,0.0000,64.7800
2012-10-20 13:00:00,5702.6000,0.0000,65.5500
2012-10-20 14:00:00,5641.9000,0.0000,66.4100
2012-10-20 15:00:00,5607.1000,0.0000,66.3600
2012-10-20 16:00:00,5549.1000,0.0000,64.8400
2012-10-20 17:00:00,5524.0000,0.0000,63.7500
2012-10-20 18:00:00,5673.1000,0.0000,62.1600
2012-10-20 19:00:00,5695.5000,0.0000,61.4800
2012-10-20 20:00:00,5544.8000,0.0000,61.0600
2012-10-20 21:00:00,5385.2000,0.0000,60.5400
2012-10-20 22:00:00,5169.3000,0.0000,60.0200
2012-10-20 23:00:00,4882.3000,0.0000,59.2500
2012-10-21 00:00:00,4575.3000,0.0000,59.2200
2012-10-21 01:00:00,4319.3000,0.0000,57.8500
2012-10-21 02:00:00,4143.1000,0.0000,56.1800
2012-10-21 03:00:00,4039.4000,0.0000,54.8000
2012-10-21 04:00:00,3992.1000,0.0000,53.8000
2012-10-21 05:00:00,4020.7000,0.0000,52.5800
2012-10-21 06:00:00,4137.7000,0.0000,52.2200
2012-10-21 07:00:00,4266.0000,0.0000,51.8800
2012-10-21 08:00:00,4516.6000,0.0000,54.6500
2012-10-21 09:00:00,4803.8000,0.0000,53.9400
2012-10-21 10:00:00,5023.3000,0.0000,55.9800
2012-10-21 11:00:00,5168.7000,0.0000,58.8400
2012-10-21 12:00:00,5254.1000,0.0000,60.4300
2012-10-21 13:00:00,5279.5000,0.0000,61.7000
2012-10-21 14:00:00,5289.1000,0.0000,62.3900
2012-10-21 15:00:00,5289.0000,0.0000,62.5500
2012-10-21 16:00:00,5306.6000,0.0000,62.6700
2012-10-21 17:00:00,5358.6000,0.0000,60.8200
2012-10-21 18:00:00,5591.9000,0.0000,59.9200
2012-10-21 19:00:00,5661.8000,0.0000,59.3500
2012-10-21 20:00:00,5569.5000,0.0000,58.7300
2012-10-21 21:00:00,5400.0000,0.0000,56.8200
2012-10-21 22:00:00,5119.5000,0.0000,56.4000
2012-10-21 23:00:00,4744.3000,0.0000,57.1200
2012-10-22 00:00:00,4405.4000,0.0000,57.6300
2012-10-22 01:00:00,4192.9000,0.0000,56.2400
2012-10-22 02:00:00,4070.1000,0.0000,55.7900
2012-10-22 03:00:00,3999.0000,0.0000,55.4600
2012-10-22 04:00:00,4029.8000,0.0000,54.9400
2012-10-22 05:00:00,4300.4000,0.0000,54.5200
2012-10-22 06:00:00,4922.2000,0.0000,54.3500
2012-10-22 07:00:00,5527.9000,0.0000,54.1800
2012-10-22 08:00:00,5888.0000,0.0000,54.1100
2012-10-22 09:00:00,6152.9000,0.0000,55.7800
2012-10-22 10:00:00,6282.6000,0.0000,58.8600
2012-10-22 11:00:00,6351.8000,0.0000,60.5000
2012-10-22 12:00:00,6409.0000,0.0000,62.1000
2012-10-22 13:00:00,6442.1000,0.0000,63.0200
2012-10-22 14:00:00,6441.3000,0.0000,64.4700
2012-10-22 15:00:00,6481.6000,0.0000,65.1600
2012-10-22 16:00:00,6520.0000,0.0000,65.0900
2012-10-22 17:00:00,6498.9000,0.0000,64.7500
2012-10-22 18:00:00,6486.5000,0.0000,62.7700
2012-10-22 19:00:00,6386.6000,0.0000,61.0200
2012-10-22 20:00:00,6159.5000,0.0000,59.3100
2012-10-22 21:00:00,5878.0000,0.0000,60.1200
2012-10-22 22:00:00,5494.7000,0.0000,59.2100
2012-10-22 23:00:00,5018.2000,0.0000,58.6200
2012-10-23 00:00:00,4559.1000,0.0000,58.5400
2012-10-23 01:00:00,4283.3000,0.0000,58.0900
2012-10-23 02:00:00,4129.2000,0.0000,56.3600
2012-10-23 03:00:00,4060.6000,0.0000,55.8500
2012-10-23 04:00:00,4087.0000,0.0000,55.4100
2012-10-23 05:00:00,4326.0000,0.0000,54.2500
2012-10-23 06:00:00,4946.8000,0.0000,54.8200
2012-10-23 07:00:00,5567.8000,0.0000,55.0800
2012-10-23 08:00:00,5944.9000,0.0000,55.7000
2012-10-23 09:00:00,6242.9000,0.0000,57.9300
2012-10-23 10:00:00,6368.1000,0.0000,58.8000
2012-10-23 11:00:00,6428.4000,0.0000,60.1900
2012-10-23 12:00:00,6474.8000,0.0000,61.8600
2012-10-23 13:00:00,6500.6000,0.0000,62.5100
2012-10-23 14:00:00,6504.0000,0.0000,61.7400
2012-10-23 15:00:00,6513.4000,0.0000,62.0900
2012-10-23 16:00:00,6556.3000,0.0000,59.7000
2012-10-23 17:00:00,6546.9000,0.0000,59.6900
2012-10-23 18:00:00,6530.1000,0.0000,58.3700
2012-10-23 19:00:00,6394.8000,0.0000,58.3200
2012-10-23 20:00:00,6145.6000,0.0000,58.3200
2012-10-23 21:00:00,5851.6000,0.0000,56.9800
2012-10-23 22:00:00,5396.7000,0.0189,56.6500
2012-10-23 23:00:00,4966.2000,0.0011,56.5500
2012-10-24 00:00:00,4576.2000,0.0137,57.6300
2012-10-24 01:00:00,4304.4000,0.0275,56.5500
2012-10-24 02:00:00,4165.9000,0.0069,56.3800
2012-10-24 03:00:00,4101.0000,0.0000,57.3700
2012-10-24 04:00:00,4116.2000,0.0000,56.7900
2012-10-24 05:00:00,4366.7000,0.0000,56.5200
2012-10-24 06:00:00,4995.4000,0.0000,55.9500
2012-10-24 07:00:00,5654.1000,0.0000,55.9500
2012-10-24 08:00:00,6062.6000,0.0000,56.4300
2012-10-24 09:00:00,6350.6000,0.0000,55.9500
2012-10-24 10:00:00,6447.3000,0.0000,57.1600
2012-10-24 11:00:00,6487.7000,0.0042,56.8600
2012-10-24 12:00:00,6501.9000,0.0000,56.6400
2012-10-24 13:00:00,6508.6000,0.0000,58.6400
2012-10-24 14:00:00,6484.8000,0.0000,56.7300
2012-10-24 15:00:00,6477.4000,0.0000,58.3400
2012-10-24 16:00:00,6507.8000,0.0000,56.8000
2012-10-24 17:00:00,6566.7000,0.0000,55.9900
2012-10-24 18:00:00,6525.9000,0.0000,55.9900
2012-10-24 19:00:00,6374.7000,0.0000,55.8000
2012-10-24 20:00:00,6147.6000,0.0000,54.7600
2012-10-24 21:00:00,5861.4000,0.0000,55.7300
2012-10-24 22:00:00,5484.0000,0.0000,54.5900
2012-10-24 23:00:00,5014.5000,0.0000,57.4600
2012-10-25 00:00:00,4574.2000,0.0000,51.0700
2012-10-25 01:00:00,4303.6000,0.0000,56.4600
2012-10-25 02:00:00,4152.3000,0.0000,50.7100
2012-10-25 03:00:00,4086.5000,0.0000,56.4600
2012-10-25 04:00:00,4106.6000,0.0000,56.3900
2012-10-25 05:00:00,4353.0000,0.0000,49.9500
2012-10-25 06:00:00,4976.2000,0.0000,50.3500
2012-10-25 07:00:00,5615.4000,0.0000,49.8800
2012-10-25 08:00:00,6014.5000,0.0000,51.7000
2012-10-25 09:00:00,6273.7000,0.0000,56.0500
2012-10-25 10:00:00,6377.2000,0.0000,57.7200
2012-10-25 11:00:00,6437.9000,0.0000,59.3600
2012-10-25 12:00:00,6457.9000,0.0000,60.7600
2012-10-25 13:00:00,6470.1000,0.0000,60.8300
2012-10-25 14:00:00,6448.3000,0.0000,61.2000
2012-10-25 15:00:00,6483.4000,0.0000,61.2800
2012-10-25 16:00:00,6531.7000,0.0000,60.5400
2012-10-25 17:00:00,6570.6000,0.0000,59.2900
2012-10-25 18:00:00,6527.1000,0.0000,56.1800
2012-10-25 19:00:00,6376.9000,0.0000,54.7100
2012-10-25 20:00:00,6140.7000,0.0000,53.6400
2012-10-25 21:00:00,5854.6000,0.0000,52.4100
2012-10-25 22:00:00,5486.4000,0.0000,53.4700
2012-10-25 23:00:00,5047.9000,0.0000,53.4700
2012-10-26 00:00:00,4611.5000,0.0000,52.2500
2012-10-26 01:00:00,4335.6000,0.0000,59.0500
2012-10-26 02:00:00,4186.9000,0.0000,51.9700
2012-10-26 03:00:00,4117.3000,0.0000,51.1700
2012-10-26 04:00:00,4128.0000,0.0000,51.2600
2012-10-26 05:00:00,4375.1000,0.0000,48.3900
2012-10-26 06:00:00,5003.3000,0.0000,49.0300
2012-10-26 07:00:00,5657.7000,0.0000,51.3300
2012-10-26 08:00:00,6069.2000,0.0000,53.0500
2012-10-26 09:00:00,6330.3000,0.0000,57.2100
2012-10-26 10:00:00,6468.8000,0.0000,59.1000
2012-10-26 11:00:00,6557.5000,0.0000,60.8900
2012-10-26 12:00:00,6597.8000,0.0000,60.8400
2012-10-26 13:00:00,6590.5000,0.0000,62.2800
2012-10-26 14:00:00,6544.6000,0.0000,61.4600
2012-10-26 15:00:00,6570.7000,0.0000,61.7200
2012-10-26 16:00:00,6618.5000,0.0000,60.6000
2012-10-26 17:00:00,6641.0000,0.0000,60.3300
2012-10-26 18:00:00,6533.6000,0.0000,58.3300
2012-10-26 19:00:00,6328.3000,0.0000,56.9100
2012-10-26 20:00:00,6076.9000,0.0000,55.0100
2012-10-26 21:00:00,5817.1000,0.0000,55.8000
2012-10-26 22:00:00,5535.4000,0.0000,53.6000
2012-10-26 23:00:00,5144.4000,0.0000,52.7700
2012-10-27 00:00:00,4753.5000,0.0000,52.6000
2012-10-27 01:00:00,4475.6000,0.0000,52.6000
2012-10-27 02:00:00,4294.7000,0.0000,51.3600
2012-10-27 03:00:00,4192.1000,0.0000,52.9100
2012-10-27 04:00:00,4149.1000,0.0000,52.7400
2012-10-27 05:00:00,4206.4000,0.0000,52.6500
2012-10-27 06:00:00,4403.9000,0.0000,52.6500
2012-10-27 07:00:00,4661.0000,0.0000,53.8000
2012-10-27 08:00:00,4978.4000,0.0000,61.4500
2012-10-27 09:00:00,5280.5000,0.0000,61.3600
2012-10-27 10:00:00,5495.1000,0.0000,61.7800
2012-10-27 11:00:00,5607.3000,0.0000,62.9200
2012-10-27 12:00:00,5637.3000,0.0000,63.7600
2012-10-27 13:00:00,5600.1000,0.0000,63.6100
2012-10-27 14:00:00,5563.0000,0.0000,62.4600
2012-10-27 15:00:00,5528.3000,0.0000,63.7000
2012-10-27 16:00:00,5513.8000,0.0000,62.4700
2012-10-27 17:00:00,5581.7000,0.0000,60.5500
2012-10-27 18:00:00,5802.5000,0.0000,58.2700
2012-10-27 19:00:00,5793.2000,0.0000,58.0100
2012-10-27 20:00:00,5652.4000,0.0000,61.6300
2012-10-27 21:00:00,5489.9000,0.0000,57.3500
2012-10-27 22:00:00,5285.1000,0.0000,57.0800
2012-10-27 23:00:00,4993.2000,0.0000,57.3200
2012-10-28 00:00:00,4677.4000,0.0000,57.2300
2012-10-28 01:00:00,4411.1000,0.0000,57.0700
2012-10-28 02:00:00,4235.4000,0.0000,57.0600
2012-10-28 03:00:00,4121.8000,0.0000,57.0600
2012-10-28 04:00:00,4061.3000,0.0000,56.8000
2012-10-28 05:00:00,4069.1000,0.0000,57.3100
2012-10-28 06:00:00,4182.2000,0.0000,57.5200
2012-10-28 07:00:00,4358.2000,0.0000,56.6100
2012-10-28 08:00:00,4600.9000,0.0000,57.0300
2012-10-28 09:00:00,4895.7000,0.0000,57.2000
2012-10-28 10:00:00,5123.9000,0.0000,57.1700
2012-10-28 11:00:00,5295.6000,0.0000,58.7800
2012-10-28 12:00:00,5402.0000,0.0000,58.9300
2012-10-28 13:00:00,5447.4000,0.0000,57.7800
2012-10-28 14:00:00,5469.4000,0.0000,58.8700
2012-10-28 15:00:00,5506.1000,0.0000,57.7800
2012-10-28 16:00:00,5530.9000,0.0000,57.6100
2012-10-28 17:00:00,5602.2000,0.0000,57.8500
2012-10-28 18:00:00,5733.1000,0.0000,57.6900
2012-10-28 19:00:00,5632.8000,0.0000,56.6100
2012-10-28 20:00:00,5446.4000,0.0000,56.5500
2012-10-28 21:00:00,5231.8000,0.0000,56.3700
2012-10-28 22:00:00,5001.6000,0.0000,56.2800
2012-10-28 23:00:00,4703.7000,0.0000,56.0400
2012-10-29 00:00:00,4391.8000,0.0000,55.8600
2012-10-29 01:00:00,4147.2000,0.0000,55.3400
2012-10-29 02:00:00,3995.7000,0.0000,55.0300
2012-10-29 03:00:00,3922.4000,0.0000,54.9300
2012-10-29 04:00:00,3916.7000,0.0000,56.2400
2012-10-29 05:00:00,4024.0000,0.0000,56.4800
2012-10-29 06:00:00,4258.3000,0.0000,56.4800
2012-10-29 07:00:00,4515.8000,0.0069,56.5800
2012-10-29 08:00:00,4778.0000,0.0069,57.8000
2012-10-29 09:00:00,5056.0000,0.0042,58.9500
2012-10-29 10:00:00,5233.7000,0.0022,59.5700
2012-10-29 11:00:00,5360.8000,0.0000,60.4700
2012-10-29 12:00:00,5396.5000,0.0190,56.9300
2012-10-29 13:00:00,5398.3000,0.0112,61.6900
2012-10-29 14:00:00,5349.4000,0.0054,58.7700
2012-10-29 15:00:00,5300.6000,0.0206,62.5100
2012-10-29 16:00:00,5285.2000,0.0080,63.0600
2012-10-29 17:00:00,5370.0000,0.0134,62.9700
2012-10-29 18:00:00,5393.4000,0.0101,61.9100
2012-10-29 19:00:00,5193.8000,0.3929,60.5400
2012-10-29 20:00:00,4715.7000,0.8936,62.6700
2012-10-29 21:00:00,4084.2000,0.0069,60.9700
2012-10-29 22:00:00,3811.0000,0.0137,60.6000
2012-10-29 23:00:00,3522.5000,0.0022,59.8000
2012-10-30 00:00:00,3273.6000,0.0181,55.0100
2012-10-30 01:00:00,3069.1000,0.0033,59.8400
2012-10-30 02:00:00,2930.6000,0.0087,57.1800
2012-10-30 03:00:00,2879.7000,0.0022,59.5300
2012-10-30 04:00:00,2859.6000,0.0250,59.5300
2012-10-30 05:00:00,2917.7000,0.0318,59.4300
2012-10-30 06:00:00,3066.2000,0.0000,59.0100
2012-10-30 07:00:00,3199.9000,0.0000,59.1700
2012-10-30 08:00:00,3426.6000,0.0011,58.6600
2012-10-30 09:00:00,3629.7000,0.0011,52.5400
2012-10-30 10:00:00,3801.9000,0.0387,60.1400
2012-10-30 11:00:00,3918.0000,0.0630,52.8100
2012-10-30 12:00:00,3979.3000,0.0080,60.7400
2012-10-30 13:00:00,4038.1000,0.0000,60.6300
2012-10-30 14:00:00,4069.6000,0.0069,54.7200
2012-10-30 15:00:00,4083.5000,0.0206,54.4500
2012-10-30 16:00:00,4157.6000,0.0000,58.9800
2012-10-30 17:00:00,4278.4000,0.0000,52.5200
2012-10-30 18:00:00,4385.8000,0.0069,52.4200
2012-10-30 19:00:00,4354.6000,0.0000,58.3400
2012-10-30 20:00:00,4253.1000,0.0000,57.1000
2012-10-30 21:00:00,4004.1000,0.0000,55.4600
2012-10-30 22:00:00,3779.1000,0.0000,55.2500
2012-10-30 23:00:00,3558.5000,0.0000,55.0000
2012-10-31 00:00:00,3346.0000,0.0000,50.1100
2012-10-31 01:00:00,3185.7000,0.0000,56.4700
2012-10-31 02:00:00,3075.9000,0.0011,55.8500
2012-10-31 03:00:00,3003.2000,0.0069,55.5600
2012-10-31 04:00:00,3003.2000,0.0000,54.4000
2012-10-31 05:00:00,3003.2000,0.0000,53.1000
2012-10-31 06:00:00,3003.2000,0.0000,53.9200
2012-10-31 07:00:00,3636.7000,0.0000,53.7300
2012-10-31 08:00:00,3892.2000,0.0069,46.7300
2012-10-31 09:00:00,4139.9000,0.0000,46.6400
2012-10-31 10:00:00,4336.2000,0.0000,53.9300
2012-10-31 11:00:00,4493.3000,0.0000,53.2700
2012-10-31 12:00:00,4576.9000,0.0000,52.8300
2012-10-31 13:00:00,4587.1000,0.0000,52.6400
2012-10-31 14:00:00,4585.2000,0.0000,53.1100
2012-10-31 15:00:00,4579.9000,0.0206,52.5500
2012-10-31 16:00:00,4611.7000,0.0000,52.5500
2012-10-31 17:00:00,4689.4000,0.0000,52.2600
2012-10-31 18:00:00,4741.2000,0.0000,52.3300
2012-10-31 19:00:00,4694.8000,0.0000,52.4500
2012-10-31 20:00:00,4586.8000,0.0000,51.9700
2012-10-31 21:00:00,4412.2000,0.0000,51.7900
2012-10-31 22:00:00,4220.6000,0.0000,52.1400
2012-10-31 23:00:00,3920.9000,0.0000,51.1400
2012-11-01 00:00:00,3622.2000,0.0000,50.8500
2012-11-01 01:00:00,3420.8000,0.0000,50.7500
2012-11-01 02:00:00,3301.6000,0.0000,50.5600
2012-11-01 03:00:00,3236.8000,0.0000,50.3900
2012-11-01 04:00:00,3238.5000,0.0000,50.3900
2012-11-01 05:00:00,3352.8000,0.0000,49.6800
2012-11-01 06:00:00,3628.7000,0.0000,48.5600
2012-11-01 07:00:00,3957.2000,0.0000,48.8400
2012-11-01 08:00:00,4247.4000,0.0000,48.9400
2012-11-01 09:00:00,4520.0000,0.0000,50.9900
2012-11-01 10:00:00,4701.3000,0.0000,52.7700
2012-11-01 11:00:00,4803.4000,0.0000,53.6700
2012-11-01 12:00:00,4841.6000,0.0000,54.6700
2012-11-01 13:00:00,4859.1000,0.0000,54.7500
2012-11-01 14:00:00,4859.9000,0.0000,55.0100
2012-11-01 15:00:00,4850.1000,0.0000,53.5500
2012-11-01 16:00:00,4860.2000,0.0000,53.3900
2012-11-01 17:00:00,4930.0000,0.0000,52.6400
2012-11-01 18:00:00,5021.9000,0.0000,52.8800
2012-11-01 19:00:00,4969.7000,0.0000,52.4300
2012-11-01 20:00:00,4837.6000,0.0000,52.3300
2012-11-01 21:00:00,4674.0000,0.0000,52.0400
2012-11-01 22:00:00,4419.7000,0.0000,51.7800
2012-11-01 23:00:00,4088.3000,0.0000,51.2400
2012-11-02 00:00:00,3755.1000,0.0000,50.5100
2012-11-02 01:00:00,3526.6000,0.0000,50.5100
2012-11-02 02:00:00,3360.5000,0.0000,50.5100
2012-11-02 03:00:00,3253.0000,0.0000,50.2400
2012-11-02 04:00:00,3296.3000,0.0000,49.0600
2012-11-02 05:00:00,3447.0000,0.0000,49.1600
2012-11-02 06:00:00,3780.9000,0.0000,49.2500
2012-11-02 07:00:00,4124.4000,0.0000,48.1600
2012-11-02 08:00:00,4428.1000,0.0000,49.4400
2012-11-02 09:00:00,4715.0000,0.0000,49.5400
2012-11-02 10:00:00,4881.5000,0.0000,49.8300
2012-11-02 11:00:00,4963.3000,0.0069,51.3000
2012-11-02 12:00:00,5006.8000,0.0000,52.0300
2012-11-02 13:00:00,5030.1000,0.0000,51.8300
2012-11-02 14:00:00,5029.2000,0.0000,53.0000
2012-11-02 15:00:00,4974.6000,0.0000,51.7400
2012-11-02 16:00:00,4983.9000,0.0000,51.7300
2012-11-02 17:00:00,5120.0000,0.0000,50.9000
2012-11-02 18:00:00,5240.3000,0.0000,50.1600
2012-11-02 19:00:00,5264.0000,0.0000,49.7000
2012-11-02 20:00:00,5126.8000,0.0000,47.6800
2012-11-02 21:00:00,4979.5000,0.0000,47.5100
2012-11-02 22:00:00,4755.4000,0.0000,46.8800
2012-11-02 23:00:00,4474.7000,0.0000,46.7100
2012-11-03 00:00:00,4175.2000,0.0000,46.6300
2012-11-03 01:00:00,3971.2000,0.0000,44.9700
2012-11-03 02:00:00,3812.1000,0.0000,45.1700
2012-11-03 03:00:00,3715.1000,0.0000,44.5100
2012-11-03 04:00:00,3744.7000,0.0000,44.3400
2012-11-03 05:00:00,3844.3000,0.0000,44.4400
2012-11-03 06:00:00,3992.0000,0.0000,44.3400
2012-11-03 07:00:00,4170.3000,0.0000,44.4400
2012-11-03 08:00:00,4420.8000,0.0000,44.4400
2012-11-03 09:00:00,4683.7000,0.0000,45.4600
2012-11-03 10:00:00,4907.4000,0.0000,47.3900
2012-11-03 11:00:00,5025.5000,0.0000,47.9300
2012-11-03 12:00:00,5074.9000,0.0000,48.2900
2012-11-03 13:00:00,5076.3000,0.0000,48.5500
2012-11-03 14:00:00,5060.3000,0.0000,50.0000
2012-11-03 15:00:00,5061.8000,0.0000,51.4600
2012-11-03 16:00:00,5093.5000,0.0000,51.1700
2012-11-03 17:00:00,5199.4000,0.0000,50.4400
2012-11-03 18:00:00,5429.7000,0.0000,48.1600
2012-11-03 19:00:00,5441.1000,0.0000,49.0700
2012-11-03 20:00:00,5334.5000,0.0000,49.8800
2012-11-03 21:00:00,5180.8000,0.0000,46.7800
2012-11-03 22:00:00,4997.1000,0.0000,45.0700
2012-11-03 23:00:00,4743.8000,0.0000,45.0700
2012-11-04 00:00:00,4460.7000,0.0000,44.7800
2012-11-04 01:00:00,4228.6000,0.0000,44.0700
2012-11-04 02:00:00,3944.3000,0.0000,43.9700
2012-11-04 03:00:00,3889.1000,0.0000,43.9700
2012-11-04 04:00:00,3882.3000,0.0000,42.3400
2012-11-04 05:00:00,3940.8000,0.0000,43.0700
2012-11-04 06:00:00,4023.1000,0.0000,42.2400
2012-11-04 07:00:00,4213.6000,0.0000,42.2400
2012-11-04 08:00:00,4488.0000,0.0000,43.9100
2012-11-04 09:00:00,4710.1000,0.0000,45.3000
2012-11-04 10:00:00,4879.9000,0.0000,47.2000
2012-11-04 11:00:00,4987.9000,0.0000,47.6600
2012-11-04 12:00:00,5013.4000,0.0000,49.6600
2012-11-04 13:00:00,5020.8000,0.0000,50.2200
2012-11-04 14:00:00,5029.5000,0.0000,51.5400
2012-11-04 15:00:00,5067.4000,0.0000,50.1900
2012-11-04 16:00:00,5227.9000,0.0000,48.8700
2012-11-04 17:00:00,5530.9000,0.0000,46.4300
2012-11-04 18:00:00,5583.5000,0.0000,41.6100
2012-11-04 19:00:00,5515.8000,0.0000,45.1600
2012-11-04 20:00:00,5382.4000,0.0000,47.0700
2012-11-04 21:00:00,5179.0000,0.0000,46.8800
2012-11-04 22:00:00,4915.9000,0.0000,46.0700
2012-11-04 23:00:00,4574.8000,0.0000,45.1700
2012-11-05 00:00:00,4276.4000,0.0000,45.0700
2012-11-05 01:00:00,4063.1000,0.0000,44.4400
2012-11-05 02:00:00,3959.3000,0.0000,44.1500
2012-11-05 03:00:00,3921.4000,0.0000,44.0700
2012-11-05 04:00:00,3973.4000,0.0000,43.3600
2012-11-05 05:00:00,4204.1000,0.0000,43.5500
2012-11-05 06:00:00,4676.5000,0.0000,43.4500
2012-11-05 07:00:00,5209.2000,0.0000,43.0800
2012-11-05 08:00:00,5564.5000,0.0000,43.0800
2012-11-05 09:00:00,5826.0000,0.0000,43.7200
2012-11-05 10:00:00,5960.6000,0.0000,43.5700
2012-11-05 11:00:00,6026.4000,0.0000,43.6700
2012-11-05 12:00:00,6038.7000,0.0000,44.3000
2012-11-05 13:00:00,6031.7000,0.0069,43.3900
2012-11-05 14:00:00,6008.9000,0.0137,43.8400
2012-11-05 15:00:00,6016.3000,0.0206,43.9300
2012-11-05 16:00:00,6136.4000,0.0000,43.8200
2012-11-05 17:00:00,6358.6000,0.0000,43.0600
2012-11-05 18:00:00,6306.9000,0.0000,42.3400
2012-11-05 19:00:00,6172.1000,0.0000,42.0500
2012-11-05 20:00:00,5981.0000,0.0000,41.7800
2012-11-05 21:00:00,5738.8000,0.0000,41.5100
2012-11-05 22:00:00,5402.0000,0.0000,39.3100
2012-11-05 23:00:00,4976.6000,0.0000,38.2400
2012-11-06 00:00:00,4581.8000,0.0000,38.0500
2012-11-06 01:00:00,4335.7000,0.0000,37.5800
2012-11-06 02:00:00,4207.7000,0.0000,36.2100
2012-11-06 03:00:00,4156.5000,0.0000,36.1300
2012-11-06 04:00:00,4198.5000,0.0000,36.4800
2012-11-06 05:00:00,4445.2000,0.0000,35.5700
2012-11-06 06:00:00,4891.2000,0.0000,35.0300
2012-11-06 07:00:00,5369.0000,0.0000,35.6700
2012-11-06 08:00:00,5717.0000,0.0000,40.0800
2012-11-06 09:00:00,5966.9000,0.0000,38.4400
2012-11-06 10:00:00,6097.4000,0.0000,40.5600
2012-11-06 11:00:00,6146.3000,0.0000,41.6500
2012-11-06 12:00:00,6182.1000,0.0000,42.0100
2012-11-06 13:00:00,6221.9000,0.0000,42.3000
2012-11-06 14:00:00,6153.9000,0.0000,43.9400
2012-11-06 15:00:00,6118.2000,0.0000,42.8400
2012-11-06 16:00:00,6204.0000,0.0000,40.6400
2012-11-06 17:00:00,6406.8000,0.0000,37.8200
2012-11-06 18:00:00,6373.6000,0.0000,34.7600
2012-11-06 19:00:00,6221.2000,0.0000,37.1300
2012-11-06 20:00:00,6069.8000,0.0000,37.6900
2012-11-06 21:00:00,5868.2000,0.0000,37.5900
2012-11-06 22:00:00,5523.5000,0.0000,40.3000
2012-11-06 23:00:00,5131.5000,0.0000,42.4900
2012-11-07 00:00:00,4759.7000,0.0000,42.6300
2012-11-07 01:00:00,4496.2000,0.0000,42.8800
2012-11-07 02:00:00,4306.4000,0.0000,43.0000
2012-11-07 03:00:00,4226.2000,0.0000,42.6900
2012-11-07 04:00:00,4255.4000,0.0000,43.2500
2012-11-07 05:00:00,4484.5000,0.0000,43.3600
2012-11-07 06:00:00,4993.5000,0.0000,43.5300
2012-11-07 07:00:00,5561.9000,0.0000,43.7200
2012-11-07 08:00:00,5916.9000,0.0000,45.0800
2012-11-07 09:00:00,6184.5000,0.0000,45.3700
2012-11-07 10:00:00,6328.1000,0.0069,45.0000
2012-11-07 11:00:00,6415.4000,0.0481,38.6100
2012-11-07 12:00:00,6467.0000,0.0299,42.8900
2012-11-07 13:00:00,6532.4000,0.1467,37.1600
2012-11-07 14:00:00,6575.2000,0.1669,33.9600
2012-11-07 15:00:00,6626.5000,0.0617,41.6000
2012-11-07 16:00:00,6755.9000,0.1072,39.9500
2012-11-07 17:00:00,6839.9000,0.1299,39.8800
2012-11-07 18:00:00,6691.7000,0.0537,39.8000
2012-11-07 19:00:00,6509.6000,0.0246,39.4100
2012-11-07 20:00:00,6305.2000,0.0069,40.8800
2012-11-07 21:00:00,6027.8000,0.0189,41.0800
2012-11-07 22:00:00,5649.9000,0.0358,41.0000
2012-11-07 23:00:00,5199.5000,0.0561,33.1100
2012-11-08 00:00:00,4808.9000,0.0020,32.9200
2012-11-08 01:00:00,4573.6000,0.0508,32.9900
2012-11-08 02:00:00,4427.5000,0.0405,33.6400
2012-11-08 03:00:00,4356.4000,0.0660,34.6200
2012-11-08 04:00:00,4379.3000,0.2131,45.1600
2012-11-08 05:00:00,4623.7000,0.1650,45.7000
2012-11-08 06:00:00,5100.5000,0.1787,45.7000
2012-11-08 07:00:00,5610.1000,0.0206,48.4200
2012-11-08 08:00:00,5951.5000,0.0137,49.1500
2012-11-08 09:00:00,6207.0000,0.0206,49.4500
