timeStamp,demand
2012-06-15 23:00:00,5696.6000
2012-06-16 00:00:00,5297.3000
2012-06-16 01:00:00,4992.3000
2012-06-16 02:00:00,4778.2000
2012-06-16 03:00:00,4646.1000
2012-06-16 04:00:00,4573.8000
2012-06-16 05:00:00,4538.4000
2012-06-16 06:00:00,4720.8000
2012-06-16 07:00:00,5081.0000
2012-06-16 08:00:00,5514.7000
2012-06-16 09:00:00,5891.6000
2012-06-16 10:00:00,6179.4000
2012-06-16 11:00:00,6326.7000
2012-06-16 12:00:00,6378.2000
2012-06-16 13:00:00,6389.1000
2012-06-16 14:00:00,6392.3000
2012-06-16 15:00:00,6376.5000
2012-06-16 16:00:00,6340.5000
2012-06-16 17:00:00,6237.9000
2012-06-16 18:00:00,6131.0000
2012-06-16 19:00:00,6000.0000
2012-06-16 20:00:00,5938.2000
2012-06-16 21:00:00,5950.2000
2012-06-16 22:00:00,5752.8000
2012-06-16 23:00:00,5455.4000
2012-06-17 00:00:00,5140.6000
2012-06-17 01:00:00,4879.4000
2012-06-17 02:00:00,4687.9000
2012-06-17 03:00:00,4568.1000
2012-06-17 04:00:00,4499.4000
2012-06-17 05:00:00,4451.3000
2012-06-17 06:00:00,4513.3000
2012-06-17 07:00:00,4679.5000
2012-06-17 08:00:00,4951.2000
2012-06-17 09:00:00,5212.0000
2012-06-17 10:00:00,5474.3000
2012-06-17 11:00:00,5664.7000
2012-06-17 12:00:00,5765.9000
2012-06-17 13:00:00,5770.4000
2012-06-17 14:00:00,5771.8000
2012-06-17 15:00:00,5762.8000
2012-06-17 16:00:00,5759.5000
2012-06-17 17:00:00,5728.2000
2012-06-17 18:00:00,5641.7000
2012-06-17 19:00:00,5565.9000
2012-06-17 20:00:00,5627.2000
2012-06-17 21:00:00,5707.4000
2012-06-17 22:00:00,5520.0000
2012-06-17 23:00:00,5188.8000
2012-06-18 00:00:00,4858.7000
2012-06-18 01:00:00,4606.8000
2012-06-18 02:00:00,4452.8000
2012-06-18 03:00:00,4385.1000
2012-06-18 04:00:00,4408.9000
2012-06-18 05:00:00,4602.8000
2012-06-18 06:00:00,5158.6000
2012-06-18 07:00:00,5822.9000
2012-06-18 08:00:00,6353.2000
2012-06-18 09:00:00,6717.7000
2012-06-18 10:00:00,6917.9000
2012-06-18 11:00:00,7032.9000
2012-06-18 12:00:00,7106.1000
2012-06-18 13:00:00,7166.5000
2012-06-18 14:00:00,7189.3000
2012-06-18 15:00:00,7211.2000
2012-06-18 16:00:00,7201.2000
2012-06-18 17:00:00,7050.4000
2012-06-18 18:00:00,6682.9000
2012-06-18 19:00:00,6437.6000
2012-06-18 20:00:00,6332.6000
2012-06-18 21:00:00,6253.8000
2012-06-18 22:00:00,5924.2000
2012-06-18 23:00:00,5462.7000
2012-06-19 00:00:00,5027.0000
2012-06-19 01:00:00,4773.3000
2012-06-19 02:00:00,4605.6000
2012-06-19 03:00:00,4534.5000
2012-06-19 04:00:00,4555.8000
2012-06-19 05:00:00,4777.2000
2012-06-19 06:00:00,5407.0000
2012-06-19 07:00:00,6115.5000
2012-06-19 08:00:00,6618.7000
2012-06-19 09:00:00,6963.6000
2012-06-19 10:00:00,7142.6000
2012-06-19 11:00:00,7259.3000
2012-06-19 12:00:00,7358.9000
2012-06-19 13:00:00,7499.8000
2012-06-19 14:00:00,7603.9000
2012-06-19 15:00:00,7777.1000
2012-06-19 16:00:00,7875.4000
2012-06-19 17:00:00,7838.1000
2012-06-19 18:00:00,7466.9000
2012-06-19 19:00:00,7179.8000
2012-06-19 20:00:00,7028.9000
2012-06-19 21:00:00,6958.4000
2012-06-19 22:00:00,6671.9000
2012-06-19 23:00:00,6220.7000
2012-06-20 00:00:00,5729.8000
2012-06-20 01:00:00,5414.2000
2012-06-20 02:00:00,5214.8000
2012-06-20 03:00:00,5154.5000
2012-06-20 04:00:00,5205.0000
2012-06-20 05:00:00,5455.6000
2012-06-20 06:00:00,6110.0000
2012-06-20 07:00:00,6995.3000
2012-06-20 08:00:00,7793.8000
2012-06-20 09:00:00,8473.9000
2012-06-20 10:00:00,8944.1000
2012-06-20 11:00:00,9358.5000
2012-06-20 12:00:00,9610.4000
2012-06-20 13:00:00,9785.4000
2012-06-20 14:00:00,9806.5000
2012-06-20 15:00:00,9995.0000
2012-06-20 16:00:00,10138.8000
2012-06-20 17:00:00,10126.5000
2012-06-20 18:00:00,10000.6000
2012-06-20 19:00:00,9810.1000
2012-06-20 20:00:00,9660.7000
2012-06-20 21:00:00,9597.7000
2012-06-20 22:00:00,9189.7000
2012-06-20 23:00:00,8569.2000
2012-06-21 00:00:00,7946.5000
2012-06-21 01:00:00,7508.1000
2012-06-21 02:00:00,7214.7000
2012-06-21 03:00:00,7044.8000
2012-06-21 04:00:00,7023.5000
2012-06-21 05:00:00,7165.1000
2012-06-21 06:00:00,7703.5000
2012-06-21 07:00:00,8475.5000
2012-06-21 08:00:00,9143.0000
2012-06-21 09:00:00,9664.4000
2012-06-21 10:00:00,9999.8000
2012-06-21 11:00:00,10191.5000
2012-06-21 12:00:00,10223.3000
2012-06-21 13:00:00,10301.2000
2012-06-21 14:00:00,10409.6000
2012-06-21 15:00:00,10585.6000
2012-06-21 16:00:00,10685.4000
2012-06-21 17:00:00,10658.1000
2012-06-21 18:00:00,10504.8000
2012-06-21 19:00:00,10240.0000
2012-06-21 20:00:00,10048.4000
2012-06-21 21:00:00,9959.2000
2012-06-21 22:00:00,9571.0000
2012-06-21 23:00:00,8997.9000
2012-06-22 00:00:00,8399.1000
2012-06-22 01:00:00,7984.7000
2012-06-22 02:00:00,7629.1000
2012-06-22 03:00:00,7443.4000
2012-06-22 04:00:00,7403.9000
2012-06-22 05:00:00,7537.7000
2012-06-22 06:00:00,8048.3000
2012-06-22 07:00:00,8714.4000
2012-06-22 08:00:00,9349.1000
2012-06-22 09:00:00,9885.8000
2012-06-22 10:00:00,10242.5000
2012-06-22 11:00:00,10431.6000
2012-06-22 12:00:00,10425.8000
2012-06-22 13:00:00,10263.0000
2012-06-22 14:00:00,9704.0000
2012-06-22 15:00:00,9422.0000
2012-06-22 16:00:00,9441.0000
2012-06-22 17:00:00,9504.8000
2012-06-22 18:00:00,8981.6000
2012-06-22 19:00:00,8600.7000
2012-06-22 20:00:00,8427.5000
2012-06-22 21:00:00,8274.7000
2012-06-22 22:00:00,7946.2000
2012-06-22 23:00:00,7494.1000
2012-06-23 00:00:00,7042.4000
2012-06-23 01:00:00,6701.8000
2012-06-23 02:00:00,6455.1000
2012-06-23 03:00:00,6270.4000
2012-06-23 04:00:00,6185.5000
2012-06-23 05:00:00,6092.4000
2012-06-23 06:00:00,6200.1000
2012-06-23 07:00:00,6538.6000
2012-06-23 08:00:00,6897.8000
2012-06-23 09:00:00,7248.7000
2012-06-23 10:00:00,7567.9000
2012-06-23 11:00:00,7739.0000
2012-06-23 12:00:00,7791.4000
2012-06-23 13:00:00,7753.8000
2012-06-23 14:00:00,7739.0000
2012-06-23 15:00:00,7751.5000
2012-06-23 16:00:00,7753.0000
2012-06-23 17:00:00,7711.3000
2012-06-23 18:00:00,7574.3000
2012-06-23 19:00:00,7416.5000
2012-06-23 20:00:00,7298.0000
2012-06-23 21:00:00,7301.3000
2012-06-23 22:00:00,7105.9000
2012-06-23 23:00:00,6812.1000
2012-06-24 00:00:00,6439.7000
2012-06-24 01:00:00,6103.3000
2012-06-24 02:00:00,5840.7000
2012-06-24 03:00:00,5658.3000
2012-06-24 04:00:00,5527.1000
2012-06-24 05:00:00,5407.1000
2012-06-24 06:00:00,5481.1000
2012-06-24 07:00:00,5754.0000
2012-06-24 08:00:00,6125.2000
2012-06-24 09:00:00,6511.2000
2012-06-24 10:00:00,6857.1000
2012-06-24 11:00:00,7068.8000
2012-06-24 12:00:00,7187.1000
2012-06-24 13:00:00,7242.2000
2012-06-24 14:00:00,7291.8000
2012-06-24 15:00:00,7333.6000
2012-06-24 16:00:00,7345.5000
2012-06-24 17:00:00,7270.2000
2012-06-24 18:00:00,7148.1000
2012-06-24 19:00:00,7110.7000
2012-06-24 20:00:00,7223.1000
2012-06-24 21:00:00,7365.7000
2012-06-24 22:00:00,7223.9000
2012-06-24 23:00:00,6873.7000
2012-06-25 00:00:00,6492.6000
2012-06-25 01:00:00,6186.1000
2012-06-25 02:00:00,5991.3000
2012-06-25 03:00:00,5938.6000
2012-06-25 04:00:00,6037.0000
2012-06-25 05:00:00,6287.9000
2012-06-25 06:00:00,6802.9000
2012-06-25 07:00:00,7330.8000
2012-06-25 08:00:00,7603.0000
2012-06-25 09:00:00,7860.1000
2012-06-25 10:00:00,7978.9000
2012-06-25 11:00:00,8063.7000
2012-06-25 12:00:00,8126.7000
2012-06-25 13:00:00,8155.7000
2012-06-25 14:00:00,8131.4000
2012-06-25 15:00:00,8222.6000
2012-06-25 16:00:00,8223.7000
2012-06-25 17:00:00,7995.1000
2012-06-25 18:00:00,7585.7000
2012-06-25 19:00:00,7278.1000
2012-06-25 20:00:00,7069.6000
2012-06-25 21:00:00,6946.0000
2012-06-25 22:00:00,6638.8000
2012-06-25 23:00:00,6069.9000
2012-06-26 00:00:00,5520.0000
2012-06-26 01:00:00,5145.9000
2012-06-26 02:00:00,4897.7000
2012-06-26 03:00:00,4760.9000
2012-06-26 04:00:00,4736.5000
2012-06-26 05:00:00,4873.5000
2012-06-26 06:00:00,5296.5000
2012-06-26 07:00:00,5954.2000
2012-06-26 08:00:00,6539.6000
2012-06-26 09:00:00,6857.1000
2012-06-26 10:00:00,7022.3000
2012-06-26 11:00:00,7100.1000
2012-06-26 12:00:00,7176.2000
2012-06-26 13:00:00,7237.0000
2012-06-26 14:00:00,7243.3000
2012-06-26 15:00:00,7244.1000
2012-06-26 16:00:00,7240.7000
2012-06-26 17:00:00,7157.9000
2012-06-26 18:00:00,6850.4000
2012-06-26 19:00:00,6603.2000
2012-06-26 20:00:00,6466.9000
2012-06-26 21:00:00,6403.2000
2012-06-26 22:00:00,6120.4000
2012-06-26 23:00:00,5664.3000
2012-06-27 00:00:00,5212.0000
2012-06-27 01:00:00,4909.6000
2012-06-27 02:00:00,4712.5000
2012-06-27 03:00:00,4619.1000
2012-06-27 04:00:00,4627.1000
2012-06-27 05:00:00,4802.8000
2012-06-27 06:00:00,5382.4000
2012-06-27 07:00:00,6098.8000
2012-06-27 08:00:00,6707.9000
2012-06-27 09:00:00,7120.3000
2012-06-27 10:00:00,7342.7000
2012-06-27 11:00:00,7475.6000
2012-06-27 12:00:00,7589.4000
2012-06-27 13:00:00,7678.9000
2012-06-27 14:00:00,7792.0000
2012-06-27 15:00:00,7914.0000
2012-06-27 16:00:00,7998.5000
2012-06-27 17:00:00,7949.2000
2012-06-27 18:00:00,7590.9000
2012-06-27 19:00:00,7294.4000
2012-06-27 20:00:00,7109.7000
2012-06-27 21:00:00,7053.2000
2012-06-27 22:00:00,6760.2000
2012-06-27 23:00:00,6320.1000
2012-06-28 00:00:00,5857.1000
2012-06-28 01:00:00,5518.6000
2012-06-28 02:00:00,5277.1000
2012-06-28 03:00:00,5142.7000
2012-06-28 04:00:00,5128.1000
2012-06-28 05:00:00,5296.6000
2012-06-28 06:00:00,5852.4000
2012-06-28 07:00:00,6578.8000
2012-06-28 08:00:00,7184.3000
2012-06-28 09:00:00,7686.4000
2012-06-28 10:00:00,7995.8000
2012-06-28 11:00:00,8223.1000
2012-06-28 12:00:00,8397.2000
2012-06-28 13:00:00,8608.0000
2012-06-28 14:00:00,8837.2000
2012-06-28 15:00:00,9008.7000
2012-06-28 16:00:00,9124.2000
2012-06-28 17:00:00,9109.5000
2012-06-28 18:00:00,8781.2000
2012-06-28 19:00:00,8521.2000
2012-06-28 20:00:00,8358.6000
2012-06-28 21:00:00,8325.6000
2012-06-28 22:00:00,8055.2000
2012-06-28 23:00:00,7588.8000
2012-06-29 00:00:00,7058.7000
2012-06-29 01:00:00,6642.8000
2012-06-29 02:00:00,6358.9000
2012-06-29 03:00:00,6204.1000
2012-06-29 04:00:00,6170.3000
2012-06-29 05:00:00,6267.6000
2012-06-29 06:00:00,6730.1000
2012-06-29 07:00:00,7371.8000
2012-06-29 08:00:00,7931.0000
2012-06-29 09:00:00,8417.8000
2012-06-29 10:00:00,8851.3000
2012-06-29 11:00:00,9291.0000
2012-06-29 12:00:00,9661.0000
2012-06-29 13:00:00,9951.1000
2012-06-29 14:00:00,10181.7000
2012-06-29 15:00:00,10405.0000
2012-06-29 16:00:00,10504.1000
2012-06-29 17:00:00,10463.6000
2012-06-29 18:00:00,10103.2000
2012-06-29 19:00:00,9785.3000
2012-06-29 20:00:00,9546.1000
2012-06-29 21:00:00,9431.3000
2012-06-29 22:00:00,9116.0000
2012-06-29 23:00:00,8681.4000
2012-06-30 00:00:00,8146.2000
2012-06-30 01:00:00,7660.7000
2012-06-30 02:00:00,7252.2000
2012-06-30 03:00:00,6979.9000
2012-06-30 04:00:00,6815.0000
2012-06-30 05:00:00,6680.7000
2012-06-30 06:00:00,6767.3000
2012-06-30 07:00:00,7141.1000
2012-06-30 08:00:00,7657.4000
2012-06-30 09:00:00,8136.2000
2012-06-30 10:00:00,8501.6000
2012-06-30 11:00:00,8676.3000
2012-06-30 12:00:00,8791.7000
2012-06-30 13:00:00,8844.1000
2012-06-30 14:00:00,8915.6000
2012-06-30 15:00:00,8955.7000
2012-06-30 16:00:00,8874.8000
2012-06-30 17:00:00,8669.8000
2012-06-30 18:00:00,8511.7000
2012-06-30 19:00:00,8401.7000
2012-06-30 20:00:00,8309.1000
2012-06-30 21:00:00,8371.4000
2012-06-30 22:00:00,8207.8000
2012-06-30 23:00:00,7878.7000
2012-07-01 00:00:00,7468.3000
2012-07-01 01:00:00,7096.4000
2012-07-01 02:00:00,6808.7000
2012-07-01 03:00:00,6591.5000
2012-07-01 04:00:00,6431.7000
2012-07-01 05:00:00,6297.2000
2012-07-01 06:00:00,6335.0000
2012-07-01 07:00:00,6625.4000
2012-07-01 08:00:00,7048.6000
2012-07-01 09:00:00,7541.5000
2012-07-01 10:00:00,8013.3000
2012-07-01 11:00:00,8386.2000
2012-07-01 12:00:00,8633.3000
2012-07-01 13:00:00,8811.7000
2012-07-01 14:00:00,8938.6000
2012-07-01 15:00:00,9016.8000
2012-07-01 16:00:00,9076.2000
2012-07-01 17:00:00,9037.3000
2012-07-01 18:00:00,8818.9000
2012-07-01 19:00:00,8700.4000
2012-07-01 20:00:00,8679.4000
2012-07-01 21:00:00,8727.9000
2012-07-01 22:00:00,8495.1000
2012-07-01 23:00:00,8046.2000
2012-07-02 00:00:00,7559.7000
2012-07-02 01:00:00,7154.8000
2012-07-02 02:00:00,6851.8000
2012-07-02 03:00:00,6652.2000
2012-07-02 04:00:00,6602.3000
2012-07-02 05:00:00,6708.6000
2012-07-02 06:00:00,7122.4000
2012-07-02 07:00:00,7750.0000
2012-07-02 08:00:00,8350.6000
2012-07-02 09:00:00,8833.0000
2012-07-02 10:00:00,9136.0000
2012-07-02 11:00:00,9310.0000
2012-07-02 12:00:00,9395.3000
2012-07-02 13:00:00,9459.3000
2012-07-02 14:00:00,9508.8000
2012-07-02 15:00:00,9598.0000
2012-07-02 16:00:00,9657.0000
2012-07-02 17:00:00,9571.5000
2012-07-02 18:00:00,9213.6000
2012-07-02 19:00:00,8900.9000
2012-07-02 20:00:00,8662.1000
2012-07-02 21:00:00,8604.4000
2012-07-02 22:00:00,8294.8000
2012-07-02 23:00:00,7763.2000
2012-07-03 00:00:00,7211.8000
2012-07-03 01:00:00,6805.1000
2012-07-03 02:00:00,6532.6000
2012-07-03 03:00:00,6372.3000
2012-07-03 04:00:00,6328.9000
2012-07-03 05:00:00,6438.5000
2012-07-03 06:00:00,6934.1000
2012-07-03 07:00:00,7650.9000
2012-07-03 08:00:00,8239.4000
2012-07-03 09:00:00,8716.6000
2012-07-03 10:00:00,9039.2000
2012-07-03 11:00:00,9268.7000
2012-07-03 12:00:00,9413.6000
2012-07-03 13:00:00,9531.6000
2012-07-03 14:00:00,9602.7000
2012-07-03 15:00:00,9672.5000
2012-07-03 16:00:00,9645.4000
2012-07-03 17:00:00,9448.6000
2012-07-03 18:00:00,8982.9000
2012-07-03 19:00:00,8693.9000
2012-07-03 20:00:00,8573.1000
2012-07-03 21:00:00,8558.1000
2012-07-03 22:00:00,8312.0000
2012-07-03 23:00:00,7914.2000
2012-07-04 00:00:00,7474.0000
2012-07-04 01:00:00,7128.4000
2012-07-04 02:00:00,6857.4000
2012-07-04 03:00:00,6687.7000
2012-07-04 04:00:00,6587.5000
2012-07-04 05:00:00,6529.2000
2012-07-04 06:00:00,6546.7000
2012-07-04 07:00:00,6665.2000
2012-07-04 08:00:00,6893.0000
2012-07-04 09:00:00,7267.3000
2012-07-04 10:00:00,7682.8000
2012-07-04 11:00:00,7993.2000
2012-07-04 12:00:00,8202.4000
2012-07-04 13:00:00,8404.3000
2012-07-04 14:00:00,8558.2000
2012-07-04 15:00:00,8691.4000
2012-07-04 16:00:00,8765.3000
2012-07-04 17:00:00,8788.5000
2012-07-04 18:00:00,8674.1000
2012-07-04 19:00:00,8539.0000
2012-07-04 20:00:00,8531.5000
2012-07-04 21:00:00,8610.0000
2012-07-04 22:00:00,8586.5000
2012-07-04 23:00:00,8391.5000
2012-07-05 00:00:00,8042.9000
2012-07-05 01:00:00,7698.0000
2012-07-05 02:00:00,7438.4000
2012-07-05 03:00:00,7310.5000
2012-07-05 04:00:00,7307.7000
2012-07-05 05:00:00,7434.3000
2012-07-05 06:00:00,7927.7000
2012-07-05 07:00:00,8651.8000
2012-07-05 08:00:00,9283.7000
2012-07-05 09:00:00,9783.8000
2012-07-05 10:00:00,10086.9000
2012-07-05 11:00:00,10281.8000
2012-07-05 12:00:00,10347.4000
2012-07-05 13:00:00,10412.3000
2012-07-05 14:00:00,10472.0000
2012-07-05 15:00:00,10553.4000
2012-07-05 16:00:00,10501.4000
2012-07-05 17:00:00,10346.9000
2012-07-05 18:00:00,10010.7000
2012-07-05 19:00:00,9696.7000
2012-07-05 20:00:00,9502.0000
2012-07-05 21:00:00,9416.3000
2012-07-05 22:00:00,9029.3000
2012-07-05 23:00:00,8440.8000
2012-07-06 00:00:00,7841.4000
2012-07-06 01:00:00,7382.3000
2012-07-06 02:00:00,7079.7000
2012-07-06 03:00:00,6899.3000
2012-07-06 04:00:00,6852.9000
2012-07-06 05:00:00,6980.7000
2012-07-06 06:00:00,7461.0000
2012-07-06 07:00:00,8148.4000
2012-07-06 08:00:00,8759.6000
2012-07-06 09:00:00,9231.2000
2012-07-06 10:00:00,9529.8000
2012-07-06 11:00:00,9721.4000
2012-07-06 12:00:00,9834.0000
2012-07-06 13:00:00,9928.5000
2012-07-06 14:00:00,9995.9000
2012-07-06 15:00:00,10054.9000
2012-07-06 16:00:00,10083.1000
2012-07-06 17:00:00,10018.8000
2012-07-06 18:00:00,9655.4000
2012-07-06 19:00:00,9294.0000
2012-07-06 20:00:00,9078.1000
2012-07-06 21:00:00,8985.0000
2012-07-06 22:00:00,8694.7000
2012-07-06 23:00:00,8287.2000
2012-07-07 00:00:00,7831.5000
2012-07-07 01:00:00,7474.6000
2012-07-07 02:00:00,7218.1000
2012-07-07 03:00:00,7037.5000
2012-07-07 04:00:00,6933.9000
2012-07-07 05:00:00,6870.4000
2012-07-07 06:00:00,7002.2000
2012-07-07 07:00:00,7401.3000
2012-07-07 08:00:00,7909.0000
2012-07-07 09:00:00,8395.3000
2012-07-07 10:00:00,8821.3000
2012-07-07 11:00:00,9198.5000
2012-07-07 12:00:00,9461.3000
2012-07-07 13:00:00,9580.4000
2012-07-07 14:00:00,9405.1000
2012-07-07 15:00:00,9233.5000
2012-07-07 16:00:00,9256.6000
2012-07-07 17:00:00,9244.5000
2012-07-07 18:00:00,9080.9000
2012-07-07 19:00:00,8920.6000
2012-07-07 20:00:00,8822.6000
2012-07-07 21:00:00,8803.5000
2012-07-07 22:00:00,8603.1000
2012-07-07 23:00:00,8269.1000
2012-07-08 00:00:00,7700.3000
2012-07-08 01:00:00,7290.0000
2012-07-08 02:00:00,7061.7000
2012-07-08 03:00:00,6914.8000
2012-07-08 04:00:00,6807.1000
2012-07-08 05:00:00,6698.4000
2012-07-08 06:00:00,6694.1000
2012-07-08 07:00:00,6889.7000
2012-07-08 08:00:00,7204.7000
2012-07-08 09:00:00,7605.7000
2012-07-08 10:00:00,7976.4000
2012-07-08 11:00:00,8215.6000
2012-07-08 12:00:00,8368.1000
2012-07-08 13:00:00,8461.4000
2012-07-08 14:00:00,8550.5000
2012-07-08 15:00:00,8643.4000
2012-07-08 16:00:00,8718.1000
2012-07-08 17:00:00,8698.9000
2012-07-08 18:00:00,8610.7000
2012-07-08 19:00:00,8504.4000
2012-07-08 20:00:00,8584.0000
2012-07-08 21:00:00,8783.3000
2012-07-08 22:00:00,8660.5000
2012-07-08 23:00:00,8244.6000
2012-07-09 00:00:00,7731.8000
2012-07-09 01:00:00,7292.4000
2012-07-09 02:00:00,7000.0000
2012-07-09 03:00:00,6808.8000
2012-07-09 04:00:00,6741.2000
2012-07-09 05:00:00,6837.2000
2012-07-09 06:00:00,7180.6000
2012-07-09 07:00:00,7693.0000
2012-07-09 08:00:00,8090.1000
2012-07-09 09:00:00,8457.4000
2012-07-09 10:00:00,8687.5000
2012-07-09 11:00:00,8880.0000
2012-07-09 12:00:00,9005.5000
2012-07-09 13:00:00,9157.9000
2012-07-09 14:00:00,9281.1000
2012-07-09 15:00:00,9367.8000
2012-07-09 16:00:00,9415.0000
2012-07-09 17:00:00,9326.3000
2012-07-09 18:00:00,8905.3000
2012-07-09 19:00:00,8554.0000
2012-07-09 20:00:00,8335.1000
2012-07-09 21:00:00,8286.6000
2012-07-09 22:00:00,8003.8000
2012-07-09 23:00:00,7500.8000
2012-07-10 00:00:00,6979.3000
2012-07-10 01:00:00,6598.7000
2012-07-10 02:00:00,6352.4000
2012-07-10 03:00:00,6214.4000
2012-07-10 04:00:00,6190.5000
2012-07-10 05:00:00,6320.7000
2012-07-10 06:00:00,6792.2000
2012-07-10 07:00:00,7432.7000
2012-07-10 08:00:00,7933.1000
2012-07-10 09:00:00,8320.1000
2012-07-10 10:00:00,8551.4000
2012-07-10 11:00:00,8726.7000
2012-07-10 12:00:00,8841.3000
2012-07-10 13:00:00,8971.5000
2012-07-10 14:00:00,9105.0000
2012-07-10 15:00:00,9233.0000
2012-07-10 16:00:00,9320.1000
2012-07-10 17:00:00,9206.7000
2012-07-10 18:00:00,8757.7000
2012-07-10 19:00:00,8443.9000
2012-07-10 20:00:00,8310.5000
2012-07-10 21:00:00,8311.3000
2012-07-10 22:00:00,8059.2000
2012-07-10 23:00:00,7604.2000
2012-07-11 00:00:00,7089.2000
2012-07-11 01:00:00,6696.5000
2012-07-11 02:00:00,6420.4000
2012-07-11 03:00:00,6297.9000
2012-07-11 04:00:00,6273.5000
2012-07-11 05:00:00,6481.0000
2012-07-11 06:00:00,7053.4000
2012-07-11 07:00:00,7705.4000
2012-07-11 08:00:00,8293.1000
2012-07-11 09:00:00,8685.8000
2012-07-11 10:00:00,8930.7000
2012-07-11 11:00:00,9097.0000
2012-07-11 12:00:00,9133.3000
2012-07-11 13:00:00,9226.3000
2012-07-11 14:00:00,9304.0000
2012-07-11 15:00:00,9343.9000
2012-07-11 16:00:00,9375.7000
2012-07-11 17:00:00,9288.8000
2012-07-11 18:00:00,8884.6000
2012-07-11 19:00:00,8528.0000
2012-07-11 20:00:00,8283.0000
2012-07-11 21:00:00,8215.4000
2012-07-11 22:00:00,7925.0000
2012-07-11 23:00:00,7437.9000
2012-07-12 00:00:00,6926.1000
2012-07-12 01:00:00,6561.6000
2012-07-12 02:00:00,6295.7000
2012-07-12 03:00:00,6150.5000
2012-07-12 04:00:00,6127.8000
2012-07-12 05:00:00,6303.4000
2012-07-12 06:00:00,6867.4000
2012-07-12 07:00:00,7558.7000
2012-07-12 08:00:00,8148.1000
2012-07-12 09:00:00,8588.6000
2012-07-12 10:00:00,8849.6000
2012-07-12 11:00:00,9053.5000
2012-07-12 12:00:00,9207.6000
2012-07-12 13:00:00,9321.8000
2012-07-12 14:00:00,9411.8000
2012-07-12 15:00:00,9454.0000
2012-07-12 16:00:00,9446.2000
2012-07-12 17:00:00,9298.4000
2012-07-12 18:00:00,8856.0000
2012-07-12 19:00:00,8483.8000
2012-07-12 20:00:00,8252.6000
2012-07-12 21:00:00,8192.4000
2012-07-12 22:00:00,7886.1000
2012-07-12 23:00:00,7416.4000
2012-07-13 00:00:00,6929.4000
2012-07-13 01:00:00,6577.1000
2012-07-13 02:00:00,6341.0000
2012-07-13 03:00:00,6199.4000
2012-07-13 04:00:00,6175.0000
2012-07-13 05:00:00,6359.9000
2012-07-13 06:00:00,6885.5000
2012-07-13 07:00:00,7553.2000
2012-07-13 08:00:00,8078.5000
2012-07-13 09:00:00,8565.0000
2012-07-13 10:00:00,8902.4000
2012-07-13 11:00:00,9205.4000
2012-07-13 12:00:00,9361.7000
2012-07-13 13:00:00,9384.6000
2012-07-13 14:00:00,9374.0000
2012-07-13 15:00:00,9380.1000
2012-07-13 16:00:00,9332.8000
2012-07-13 17:00:00,9122.4000
2012-07-13 18:00:00,8718.8000
2012-07-13 19:00:00,8478.5000
2012-07-13 20:00:00,8356.0000
2012-07-13 21:00:00,8279.0000
2012-07-13 22:00:00,8042.1000
2012-07-13 23:00:00,7665.4000
2012-07-14 00:00:00,7235.2000
2012-07-14 01:00:00,6909.4000
2012-07-14 02:00:00,6670.9000
2012-07-14 03:00:00,6483.1000
2012-07-14 04:00:00,6265.7000
2012-07-14 05:00:00,6144.0000
2012-07-14 06:00:00,6222.1000
2012-07-14 07:00:00,6532.7000
2012-07-14 08:00:00,6953.3000
2012-07-14 09:00:00,7327.3000
2012-07-14 10:00:00,7515.3000
2012-07-14 11:00:00,7704.4000
2012-07-14 12:00:00,7848.3000
2012-07-14 13:00:00,7920.4000
2012-07-14 14:00:00,7991.0000
2012-07-14 15:00:00,7940.8000
2012-07-14 16:00:00,7919.1000
2012-07-14 17:00:00,7861.8000
2012-07-14 18:00:00,7749.0000
2012-07-14 19:00:00,7587.4000
2012-07-14 20:00:00,7524.7000
2012-07-14 21:00:00,7595.5000
2012-07-14 22:00:00,7472.0000
2012-07-14 23:00:00,7237.4000
2012-07-15 00:00:00,6940.3000
2012-07-15 01:00:00,6662.3000
2012-07-15 02:00:00,6432.7000
2012-07-15 03:00:00,6278.0000
2012-07-15 04:00:00,6168.3000
2012-07-15 05:00:00,6118.0000
2012-07-15 06:00:00,6155.0000
2012-07-15 07:00:00,6362.6000
2012-07-15 08:00:00,6667.8000
2012-07-15 09:00:00,7081.5000
2012-07-15 10:00:00,7621.6000
2012-07-15 11:00:00,8054.0000
2012-07-15 12:00:00,8320.0000
2012-07-15 13:00:00,8430.3000
2012-07-15 14:00:00,8585.8000
2012-07-15 15:00:00,8588.2000
2012-07-15 16:00:00,8642.0000
2012-07-15 17:00:00,8752.4000
2012-07-15 18:00:00,8721.0000
2012-07-15 19:00:00,8645.9000
2012-07-15 20:00:00,8767.9000
2012-07-15 21:00:00,8624.5000
2012-07-15 22:00:00,8130.9000
2012-07-15 23:00:00,7676.5000
2012-07-16 00:00:00,7224.7000
2012-07-16 01:00:00,6886.7000
2012-07-16 02:00:00,6661.2000
2012-07-16 03:00:00,6541.4000
2012-07-16 04:00:00,6551.8000
2012-07-16 05:00:00,6713.4000
2012-07-16 06:00:00,7187.7000
2012-07-16 07:00:00,7895.6000
2012-07-16 08:00:00,8545.4000
2012-07-16 09:00:00,9080.5000
2012-07-16 10:00:00,9450.7000
2012-07-16 11:00:00,9732.1000
2012-07-16 12:00:00,9908.7000
2012-07-16 13:00:00,10028.6000
2012-07-16 14:00:00,10155.6000
